rank,global_cell_id,scan_name,image_name,xmin,ymin,xmax,ymax,skeleton_length,num_junctions,num_components,num_end_nodes,num_start_nodes,total_nodes,end_to_start_ratio,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,cell_convex_circularity,branch_area,branch_perimeter,sholl_min_radius,sholl_peak_radius,sholl_max_radius,sholl_peak,sholl_sum,min_dist_to_known,x_row_position
650,tile_x64512_y72192_gray_matter_cell_2,2014-048_Iba1_Temporal_pole_Batch_8,tile_x64512_y72192_gray_matter,394.02423,33.17654,441.38934,135.4089,86,1,4,5,4,9,1.25,409,80.66904675960541,0.7898039872887823,1010,278.73506212234497,2175.5,211.3160794973373,0.4642610894047345,0.7581252171446753,0.1633608684716238,0.6122148535251568,616,305.7056245803833,14,20,60,6,86,2.218289399982148,10058
651,tile_x86016_y35328_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x86016_y35328_gray_matter,277.1285,190.86142,347.59567,263.06595,32,2,4,3,2,5,1.5,712,145.29646337032318,0.4238183642240623,1088,243.37972366809845,1881.5,180.6494472026825,0.5782620249800691,0.7422534814323217,0.2308181586049379,0.7245040420969974,405,271.2792184352875,15,15,44,3,32,2.218236219742822,80786
652,tile_x79360_y20480_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x79360_y20480_gray_matter,222.50928,236.7784,256.48914,276.60907,0,0,0,0,0,0,0.0,496,85.15432798862457,0.8595637433866349,669,101.84061968326569,660.5,96.09182822704317,1.0128690386071155,0.9435510950924902,0.8105763257044408,0.89889667383238,238,149.1959581375122,0,0,0,0,0,2.2170306941276006,13469
653,tile_x19456_y12800_gray_matter_cell_1,2018-001_Iba1_Temporal_pole_Batch_6,tile_x19456_y12800_gray_matter,319.38068,410.85687,440.39368,467.79102,125,3,1,4,1,5,4.0,481,87.5979790687561,0.7877107395578307,1497,347.3208485841751,3540.5,252.99558663368225,0.422821635362237,0.7284203861213572,0.1559444623870389,0.6951020547585105,1016,347.3208485841751,20,35,86,16,125,2.216741065227961,96620
654,tile_x67584_y47104_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x67584_y47104_gray_matter,43.8925,190.58823,106.87154,291.48947,135,5,6,9,8,17,1.125,353,89.25483322143555,0.5568280233324495,927,323.3208485841751,2333.0,196.624347448349,0.3973424774967852,0.6081400203833708,0.1114351438994809,0.7583156416494208,629,331.22034335136414,9,18,41,11,135,2.2151046593148407,66991
655,tile_x20992_y44544_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x20992_y44544_gray_matter,257.5263,304.4295,292.93134,328.86102,8,0,2,1,1,2,1.0,316,67.69848430156708,0.8664411215563795,400,76.18376553058624,382.5,72.72911512851715,1.0457516339869282,0.9546537194898548,0.8660540280204043,0.9087087211857204,132,70.76955199241638,9,9,15,2,8,2.2140180093979063,33468
656,tile_x38912_y64512_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x38912_y64512_gray_matter,123.41823,84.92928,212.52202,211.80197,210,4,3,7,3,10,2.333333333333333,385,75.69848430156708,0.8442989049018911,1114,370.0487704277039,5178.5,291.1563417911529,0.2151202085546007,0.7868053215110897,0.1022297088322539,0.7676466101001528,734,399.1198381185532,14,67,80,9,210,2.212627314404312,87729
657,tile_x26624_y15360_gray_matter_cell_3,2016-020_Iba1_Temporal_pole_Batch_8,tile_x26624_y15360_gray_matter,2.4750443,129.95901,124.71451,315.85962,282,5,3,8,3,11,2.6666666666666665,814,124.1248904466629,0.6639211632842936,1670,650.4995617866516,10922.5,434.7131307125092,0.1528953994048981,0.668275824073629,0.049594363232655,0.7263173197973247,1238,534.5168067216873,21,77,110,14,282,2.212450382448661,18343
658,tile_x16896_y18432_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x16896_y18432_gray_matter,11.435532,125.29339,108.06339,323.64856,268,4,2,6,2,8,3.0,470,93.84061968326569,0.670696419593156,1445,634.156415939331,7846.0,387.1419272422791,0.1841702778485852,0.610483340563279,0.0451528252567049,0.6578361755540845,1130,547.7300097942352,19,30,124,5,268,2.209889026202577,82857
659,tile_x12288_y22528_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x12288_y22528_gray_matter,21.772875,100.497734,84.37045,178.14105,83,3,8,9,10,19,0.9,614,135.63960921764374,0.4193775472570534,1416,290.14927566051483,2419.5,188.15766549110413,0.5852448853068816,0.6484857322589198,0.2113635701174671,0.8587992536998938,813,386.57568180561066,13,34,45,8,83,2.206307952019375,32013
660,tile_x87552_y21504_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x87552_y21504_gray_matter,203.39528,134.67267,310.4541,216.29398,143,3,2,5,2,7,2.5,278,60.28427076339722,0.9612727615161164,790,255.82337474823,3496.0,238.10015559196472,0.2259725400457665,0.9307208765668592,0.1516898451046885,0.7749290283173624,512,293.37972366809845,11,53,75,18,143,2.2038933667072804,14616
661,tile_x69120_y23040_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x69120_y23040_gray_matter,29.137745,260.8958,136.0891,355.75793,122,2,3,5,3,8,1.6666666666666667,257,57.455843687057495,0.978305679594638,785,299.0782079696655,2767.0,234.03732633590695,0.2837007589447055,0.7825288506464656,0.1102833579634654,0.6348173196755926,546,299.0782079696655,9,29,55,6,122,2.2024626401769103,25907
662,tile_x64512_y37376_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x64512_y37376_gray_matter,178.2475,18.189957,327.56506,189.78969,231,5,3,8,3,11,2.6666666666666665,633,102.6690467596054,0.7546307785318627,1560,477.2030984163284,9288.0,393.5882712602616,0.1679586563307493,0.824781466353518,0.086085092949689,0.7534384408482915,958,521.2447285652161,19,41,110,6,231,2.201919705920385,39474
663,tile_x8704_y23040_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x8704_y23040_gray_matter,323.0479,76.69643,477.20935,155.95847,211,6,2,8,2,10,4.0,273,60.28427076339722,0.943983683071582,1102,397.50461411476135,4774.5,314.7392717599869,0.2308095088490941,0.7917877191461236,0.0876409567896152,0.6056697597168603,884,361.7056245803833,10,55,121,15,211,2.2011056131871976,51674
664,tile_x42496_y8192_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_8,tile_x42496_y8192_gray_matter,341.1276,179.00885,394.25986,285.68094,197,5,2,8,1,9,8.0,118,42.485281229019165,0.8215138252164069,1047,342.29141104221344,2672.5,235.3301634788513,0.3917680074836295,0.6875140768572454,0.1122960660244198,0.6064184204843752,1006,339.1198381185532,5,35,94,15,197,2.2010444626500103,64723
665,tile_x37376_y35840_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x37376_y35840_gray_matter,54.42357,318.2472,140.9277,408.3069,113,3,3,4,2,6,2.0,518,117.39696860313416,0.4723086050929413,880,323.3208485841751,3394.0,247.20030772686005,0.2592810842663524,0.7645665561294683,0.1057852498722149,0.6979489976899369,437,307.66399443149567,10,38,81,10,113,2.19959760416018,104399
666,tile_x46080_y18432_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x46080_y18432_gray_matter,325.12506,258.8729,406.84723,332.6528,88,1,5,5,6,11,0.8333333333333334,311,64.87005722522736,0.9287133553543392,790,211.5807341337204,1763.0,168.30687177181244,0.4480998298355076,0.7954735220147284,0.2217607674611914,0.7820931465121226,491,262.7939372062683,10,12,45,10,88,2.199538210166978,21925
667,tile_x23552_y57344_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x23552_y57344_gray_matter,234.7402,278.57877,343.3336,362.14273,167,3,5,8,6,14,1.3333333333333333,755,120.46803629398346,0.6537521850171426,1902,435.3036036491394,4773.5,263.5565938949585,0.3984497747983659,0.6054546566708157,0.126135069749232,0.8635729263302532,1160,483.34523379802704,11,42,51,22,167,2.1985891525101953,71966
668,tile_x66048_y24576_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x66048_y24576_gray_matter,285.5842,65.706566,341.24454,117.9891,27,0,3,2,4,6,0.5,718,105.49747383594512,0.8106813598808652,784,174.1248904466629,1144.0,130.86584281921387,0.6853146853146853,0.7515631021131931,0.3249407767799009,0.8394276597949074,176,147.29646337032318,17,20,29,4,27,2.1976109494325615,10278
669,tile_x37888_y20480_gray_matter_cell_3,2018-001_Iba1_Temporal_pole_Batch_6,tile_x37888_y20480_gray_matter,163.04956,80.84384,284.98425,234.11276,310,5,2,6,3,9,2.0,135,42.72792184352875,0.9292233006769558,1760,681.9970356225967,8282.0,368.24814784526825,0.2125090557836271,0.5399556429289954,0.0475507704357375,0.7674744880793353,1735,682.8254626989365,6,52,133,13,310,2.196202810530167,104491
670,tile_x31744_y28160_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x31744_y28160_gray_matter,224.1257,353.1441,311.83725,466.8421,142,2,4,6,4,10,1.5,318,64.04163014888763,0.9743438039123378,1158,386.0904005765915,3464.5,250.41854393482208,0.3342473661423005,0.6486008032337618,0.0976203624409017,0.6942525085858834,842,432.71781718730927,10,16,61,6,142,2.194892756636072,102010
671,tile_x34304_y13312_gray_matter_cell_4,2017-014_Iba1_Temporal_pole_Batch_6,tile_x34304_y13312_gray_matter,353.39154,75.055786,460.35968,168.84558,165,3,5,8,5,13,1.6,384,83.25483322143555,0.6961810186326007,736,381.0193328857422,4409.5,258.581897854805,0.1669123483388139,0.6786582084860954,0.0637079534070153,0.8287107522636342,480,333.3208485841751,11,33,73,9,165,2.1928414737582496,35651
672,tile_x30720_y34816_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x30720_y34816_gray_matter,148.33545,397.66632,259.82852,496.50323,134,2,3,5,3,8,1.6666666666666667,739,133.9827550649643,0.5173166954243501,1786,383.9482651948929,5028.5,292.1218937635422,0.3551754996519837,0.7608366028565346,0.1522460028634751,0.7404915442872966,1047,470.6173119544983,16,55,61,21,134,2.1927311551429667,101489
673,tile_x9728_y40960_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x9728_y40960_gray_matter,130.34473,349.48145,266.30145,467.13184,199,6,5,10,3,13,3.333333333333333,727,104.22539567947388,0.8410022733932272,1825,438.2741661071777,5502.5,296.9580082893372,0.331667423898228,0.677562200224956,0.119393583840135,0.7841151261908464,1098,540.4995617866516,17,48,90,10,199,2.1925307765087028,93502
674,tile_x6144_y37376_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x6144_y37376_gray_matter,136.7706,22.998596,243.34042,185.85013,337,8,2,12,2,14,6.0,580,95.25483322143556,0.8032741951319333,2061,665.4701242446899,9527.0,390.5559289455414,0.216332528602918,0.5868872466496121,0.0584831464334386,0.7848733064857517,1487,734.3401814699173,19,35,89,15,337,2.1921914316812017,39430
675,tile_x37888_y43008_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x37888_y43008_gray_matter,175.21762,142.68988,324.89426,296.70123,207,3,3,6,4,10,1.5,512,84.18376553058624,0.9078688796708267,1698,418.57568180561066,6315.0,348.431760430336,0.2688836104513064,0.8324223684646592,0.1217866160259633,0.6536537372137221,1186,418.57568180561066,13,39,90,10,207,2.191655230523646,4141
676,tile_x38912_y54272_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x38912_y54272_gray_matter,88.227905,155.23389,183.92868,315.9272,173,4,5,9,4,13,2.25,465,87.15432798862457,0.7692808114838244,1489,408.8183224201202,3391.0,297.6734536886215,0.4391035092892952,0.7281313908008232,0.1119550938185264,0.4809029500445277,1045,467.0020879507065,9,60,72,8,173,2.1896377891443124,45778
677,tile_x9728_y29696_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x9728_y29696_gray_matter,351.40894,225.03091,443.5404,306.2233,141,3,4,7,4,11,1.75,428,89.01219260692596,0.6788200088128121,1187,391.7472547292709,3477.0,254.65305185317996,0.3413862525165372,0.6500442537348878,0.09719605979533,0.6737779343999325,842,349.9482651948929,11,25,70,8,141,2.189138211269633,106644
678,tile_x74240_y45568_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x74240_y45568_gray_matter,213.03723,152.94144,334.25336,309.89227,221,6,1,8,1,9,8.0,1476,200.36753106117249,0.4619995237558054,1101,580.156415939331,6993.5,366.4798883199692,0.1574319010509759,0.6316915201680597,0.0411061671682469,0.6543410256424571,834,453.5878744125366,29,84,139,10,221,2.1886025390361024,79635
679,tile_x26112_y10240_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x26112_y10240_gray_matter,403.1209,224.28477,461.68182,290.77856,44,2,2,3,1,4,3.0,686,98.911687374115,0.8811275050306784,992,190.6518018245697,1489.5,163.3805714845657,0.6659953004363881,0.8569579197310819,0.3429570287853459,0.7012123394552878,309,254.3502861261368,18,47,50,3,44,2.1870188687134102,34157
680,tile_x39936_y45568_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x39936_y45568_gray_matter,320.97437,121.68112,482.39014,211.27756,187,0,5,5,5,10,1.0,623,95.49747383594512,0.8584482976105874,1363,303.1787132024765,5256.5,327.3195240497589,0.2592980119851612,1.079625678835704,0.1863409516874332,0.6165420622776688,740,391.26197350025177,12,19,100,8,187,2.18575589703137,75185
681,tile_x27136_y48128_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_6,tile_x27136_y48128_gray_matter,240.13177,337.85876,378.94257,439.92883,264,8,2,10,2,12,5.0,705,124.71067690849304,0.5696284972932812,1495,697.9970356225967,7490.0,326.9835708141327,0.1995994659546061,0.4684598273722912,0.0385606104267994,0.880318476848384,1034,556.1147857904434,17,80,99,16,264,2.184655902183196,54470
682,tile_x84480_y6656_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x84480_y6656_gray_matter,251.5575,195.61734,388.60248,266.32208,206,7,5,11,4,15,2.75,547,103.74011445045473,0.6387100426618444,1623,470.03152549266815,4173.5,278.6569064855576,0.3888822331376542,0.592847269538954,0.0923154537917819,0.675414933820379,1149,501.8305150270462,12,56,60,10,206,2.1836457591693104,14276
683,tile_x74752_y17920_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x74752_y17920_gray_matter,254.8346,254.92822,403.21466,323.8546,154,2,3,5,3,8,1.6666666666666667,422,75.35533845424652,0.933886861259974,1167,349.8061298131943,4045.0,294.57018876075745,0.2885043263288009,0.8420955599550691,0.1198466472388968,0.585801937683233,745,415.1614682674408,12,55,97,6,154,2.183461566171146,26709
684,tile_x1536_y3072_gray_matter_cell_3,2017-014_Iba1_Temporal_pole_Batch_6,tile_x1536_y3072_gray_matter,51.42273,26.35788,227.9802,225.55634,538,11,4,13,3,16,4.333333333333333,372,70.76955199241638,0.933383052895244,2290,914.8082177639008,18980.0,524.0017644166946,0.1206533192834562,0.5727995816407633,0.0343862829027972,0.8686414983293682,1918,975.5777697563173,11,42,142,14,538,2.1833141177381195,32688
685,tile_x46592_y24064_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_6,tile_x46592_y24064_gray_matter,158.6903,439.73987,231.63257,500.5133,101,4,5,10,4,14,2.5,419,79.11269783973694,0.8412624364921194,1164,270.7939372062683,1955.0,170.1281316280365,0.5953964194373401,0.6282567969697455,0.1994733911178057,0.848798025569762,757,315.0782079696655,10,18,45,10,101,2.1832681908645863,57117
686,tile_x65536_y52736_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x65536_y52736_gray_matter,83.38187,188.6864,233.95123,285.51825,274,8,4,14,4,18,3.5,468,83.01219260692596,0.8534379424458145,1817,543.1442233324051,6683.5,345.9326503276825,0.2718635445500112,0.6369075384899586,0.0773988417246278,0.7018280279652329,1420,527.0020879507065,10,67,114,10,274,2.1823756349270713,66784
687,tile_x50688_y8704_gray_matter_cell_2,2017-026_Iba1_Temporal_pole_Batch_8,tile_x50688_y8704_gray_matter,30.425278,107.421684,103.10234,195.84424,125,3,5,8,5,13,1.6,675,107.01219260692596,0.7407081304637573,1662,345.1198381185532,3210.0,219.95776534080505,0.5177570093457944,0.6373373566118986,0.1753480882773921,0.8337508674736007,987,345.1198381185532,12,30,51,9,125,2.182103809678122,47319
688,tile_x38400_y11264_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x38400_y11264_gray_matter,176.58868,190.2177,284.46912,348.86407,141,2,5,6,4,10,1.5,728,138.61017167568207,0.4761579507977603,2180,486.0731556415558,4667.0,333.0828377008438,0.46710949217913,0.6852524848059468,0.1159479524413732,0.5286194675935915,1475,544.7422024011612,11,24,91,6,141,2.1803666689462506,4200
689,tile_x72704_y44032_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x72704_y44032_gray_matter,214.75424,381.7765,256.6523,450.62988,15,0,2,2,2,4,1.0,607,99.49747383594512,0.7705031989170593,1151,160.22539567947388,1223.5,144.42297995090485,0.9407437678790356,0.9013738386380316,0.5634073160267444,0.7371251585192616,573,198.1665205955505,20,22,28,3,15,2.177210336944564,92742
690,tile_x59904_y47616_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_8,tile_x59904_y47616_gray_matter,81.80215,117.40881,219.42728,326.58047,389,12,3,11,3,14,3.6666666666666665,545,96.42640614509584,0.7365706419606277,2657,743.269113779068,14211.5,465.8382331132889,0.1869612637652605,0.6267423527728563,0.0604378833217294,0.8229615100341908,2120,812.9675980806351,15,37,107,11,389,2.176821736671712,66183
691,tile_x88064_y19968_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x88064_y19968_gray_matter,34.54857,29.748867,120.386734,145.06964,82,2,3,4,3,7,1.3333333333333333,699,121.9827550649643,0.5903236244601698,1203,308.3919162750244,2478.0,252.4416787624359,0.4854721549636804,0.8185742408932276,0.1589532895863065,0.4886400353940165,600,318.04877042770386,19,19,79,3,82,2.1765359332475716,14650
692,tile_x19456_y11776_gray_matter_cell_1,2018-001_Iba1_Temporal_pole_Batch_6,tile_x19456_y11776_gray_matter,116.19424,20.30693,187.00125,104.96721,172,6,3,9,2,11,4.5,797,121.29646337032318,0.6807253261536971,1540,423.0609630346298,4556.0,260.557559132576,0.3380158033362598,0.6158865551281032,0.1081246407536389,0.8433080093974036,755,471.34523379802704,9,41,67,9,172,2.176338958189091,96614
693,tile_x44544_y36864_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x44544_y36864_gray_matter,337.16934,316.07172,446.9752,428.40875,55,1,2,3,2,5,1.5,388,71.35533845424652,0.9576099473694348,754,186.1665205955505,1253.5,177.82046914100647,0.6015157558835261,0.9551688916576144,0.2733871174874298,0.4981621176943279,369,249.27921843528748,13,19,64,3,55,2.1753115402555467,46375
694,tile_x29696_y34304_gray_matter_cell_10,2018-001_Iba1_Temporal_pole_Batch_6,tile_x29696_y34304_gray_matter,77.47085,450.86444,110.50324,486.46027,8,0,3,1,1,2,1.0,317,67.5979790687561,0.8717695622320122,389,102.32590091228484,491.5,87.45670735836029,0.7914547304170906,0.8546878803767324,0.4668617690261828,0.8075085714080437,118,96.911687374115,10,13,15,2,8,2.1753016363296904,100946
695,tile_x19456_y7168_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x19456_y7168_gray_matter,204.76715,126.618935,263.47528,196.21078,47,0,3,3,3,6,1.0,341,66.5269113779068,0.9682099041366744,698,176.1248904466629,1132.5,153.1099113225937,0.6163355408388521,0.8693258001994953,0.282763803434434,0.6070737646721099,357,243.48022890090945,11,11,49,3,47,2.1752902394804585,63207
696,tile_x67072_y50688_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x67072_y50688_gray_matter,144.9299,346.30768,191.95175,384.15784,13,0,2,2,2,4,1.0,551,88.76955199241638,0.8786853927342936,854,120.56854152679443,881.0,108.94142973423004,0.9693530079455164,0.9035642992332252,0.7382436495816219,0.9328238281658676,333,175.09545290470123,14,15,21,2,13,2.1733324130879597,25649
697,tile_x34304_y21504_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x34304_y21504_gray_matter,393.93347,203.06229,458.72638,285.34076,82,0,2,2,2,4,1.0,262,61.69848430156708,0.8648925674363309,851,268.4924215078354,2116.0,189.78592216968536,0.4021739130434782,0.7068576502229016,0.148345836063859,0.7382399416297659,636,252.5929267406464,11,28,68,3,82,2.172951626591262,103085
698,tile_x46592_y41472_gray_matter_cell_1,2017-026_Iba1_Temporal_pole_Batch_8,tile_x46592_y41472_gray_matter,297.9828,232.20758,381.01282,293.04968,109,0,5,5,5,10,1.0,254,56.87005722522736,0.9869070471454644,864,279.66399443149567,2571.0,197.86676156520844,0.3360560093348891,0.7075160389074553,0.1388195057296883,0.8252133571528301,614,303.3208485841751,9,20,44,6,109,2.172525797719285,46761
